score, centers, sigma, kmax
0.643000,50.000000,0.500000,4300.000000
0.643000,100.000000,0.900000,4000.000000
0.643000,100.000000,0.900000,500.000000
0.643000,60.000000,0.700000,2500.000000
0.643000,20.000000,1.000000,4500.000000
0.643000,70.000000,0.700000,1600.000000
0.642000,90.000000,0.900000,600.000000
0.642000,50.000000,0.800000,1400.000000
0.642000,70.000000,0.600000,2100.000000
0.642000,50.000000,0.600000,2800.000000
0.642000,20.000000,0.900000,4400.000000
0.641000,90.000000,1.000000,2300.000000
0.641000,60.000000,0.600000,900.000000
0.641000,20.000000,0.700000,4500.000000
0.641000,30.000000,1.000000,3200.000000
0.641000,90.000000,0.800000,4100.000000
0.641000,50.000000,0.100000,1000.000000
0.641000,90.000000,0.900000,1800.000000
0.641000,20.000000,0.400000,3100.000000
0.640000,30.000000,0.600000,2500.000000
0.640000,20.000000,0.800000,4600.000000
0.640000,100.000000,0.800000,4700.000000
0.640000,40.000000,1.000000,3600.000000
0.640000,40.000000,0.900000,4400.000000
0.639000,100.000000,0.600000,1000.000000
0.639000,90.000000,0.700000,3100.000000
0.639000,50.000000,0.700000,4800.000000
0.639000,50.000000,1.000000,1900.000000
0.638000,100.000000,1.000000,4400.000000
0.638000,100.000000,0.700000,2800.000000
0.638000,30.000000,1.000000,4000.000000
0.638000,100.000000,0.800000,3200.000000
0.638000,90.000000,0.600000,600.000000
0.638000,90.000000,0.500000,1300.000000
0.638000,70.000000,0.800000,4700.000000
0.637000,30.000000,0.700000,3400.000000
0.637000,100.000000,1.000000,2200.000000
0.637000,40.000000,0.700000,1600.000000
0.637000,60.000000,1.000000,1000.000000
0.636000,30.000000,0.600000,2400.000000
0.636000,60.000000,0.900000,1200.000000
0.636000,40.000000,0.700000,1400.000000
0.636000,60.000000,0.800000,500.000000
0.636000,30.000000,0.900000,800.000000
0.636000,80.000000,1.000000,2200.000000
0.636000,80.000000,0.900000,2500.000000
0.635000,30.000000,0.100000,3700.000000
0.635000,30.000000,0.900000,1900.000000
0.634000,100.000000,1.000000,1700.000000
0.634000,100.000000,1.000000,5000.000000
0.634000,80.000000,0.800000,5000.000000
0.634000,80.000000,0.900000,600.000000
0.634000,30.000000,1.000000,3900.000000
0.634000,40.000000,1.000000,600.000000
0.634000,30.000000,1.000000,4100.000000
0.634000,60.000000,0.800000,4700.000000
0.633000,20.000000,0.300000,600.000000
0.633000,80.000000,1.000000,2300.000000
0.633000,80.000000,0.700000,1400.000000
0.633000,70.000000,0.800000,3200.000000
0.633000,80.000000,0.500000,2900.000000
0.633000,100.000000,0.600000,1900.000000
0.633000,20.000000,0.400000,3700.000000
0.633000,40.000000,0.900000,3400.000000
0.633000,20.000000,1.000000,5000.000000
0.633000,100.000000,1.000000,3600.000000
0.632000,70.000000,1.000000,4300.000000
0.632000,100.000000,0.700000,3500.000000
0.632000,100.000000,0.800000,2300.000000
0.632000,70.000000,1.000000,4900.000000
0.632000,30.000000,0.900000,600.000000
0.632000,100.000000,0.900000,3900.000000
0.631000,60.000000,1.000000,4900.000000
0.631000,90.000000,1.000000,4300.000000
0.631000,60.000000,1.000000,3200.000000
0.631000,90.000000,0.900000,1700.000000
0.631000,80.000000,0.700000,3600.000000
0.631000,90.000000,1.000000,1600.000000
0.631000,50.000000,0.800000,3300.000000
0.630000,30.000000,0.600000,4400.000000
0.630000,60.000000,0.800000,4000.000000
0.630000,70.000000,0.900000,4700.000000
0.630000,60.000000,1.000000,1600.000000
0.630000,20.000000,0.800000,4300.000000
0.629000,70.000000,1.000000,500.000000
0.629000,70.000000,0.800000,4100.000000
0.629000,90.000000,0.800000,2800.000000
0.629000,70.000000,1.000000,4100.000000
0.629000,20.000000,0.500000,4700.000000
0.629000,40.000000,0.100000,900.000000
0.628000,90.000000,1.000000,3600.000000
0.628000,100.000000,0.900000,3200.000000
0.628000,50.000000,0.700000,2300.000000
0.628000,100.000000,1.000000,500.000000
0.628000,30.000000,0.900000,1700.000000
0.628000,40.000000,0.900000,4100.000000
0.628000,100.000000,1.000000,4500.000000
0.627000,70.000000,0.900000,2700.000000
0.627000,20.000000,1.000000,4200.000000
0.627000,40.000000,0.100000,1000.000000
0.627000,70.000000,0.900000,1500.000000
0.626000,30.000000,0.700000,600.000000
0.626000,90.000000,0.700000,900.000000
0.626000,90.000000,0.700000,5000.000000
0.626000,40.000000,0.900000,1900.000000
0.625000,100.000000,0.800000,4800.000000
0.625000,70.000000,1.000000,900.000000
0.625000,80.000000,1.000000,3000.000000
0.625000,80.000000,0.900000,2000.000000
0.625000,80.000000,0.700000,1500.000000
0.625000,40.000000,0.900000,500.000000
0.625000,100.000000,0.800000,1900.000000
0.625000,20.000000,0.200000,4300.000000
0.625000,30.000000,0.500000,600.000000
0.625000,30.000000,1.000000,3300.000000
0.624000,60.000000,0.800000,3200.000000
0.624000,70.000000,0.800000,2300.000000
0.623000,80.000000,0.800000,900.000000
0.623000,60.000000,0.900000,800.000000
0.623000,80.000000,1.000000,3800.000000
0.623000,100.000000,1.000000,3000.000000
0.623000,30.000000,0.100000,4800.000000
0.623000,80.000000,1.000000,1500.000000
0.623000,20.000000,0.500000,700.000000
0.623000,20.000000,0.500000,3300.000000
0.622000,70.000000,1.000000,2900.000000
0.622000,50.000000,0.800000,4000.000000
0.622000,80.000000,1.000000,5000.000000
0.622000,40.000000,0.700000,2300.000000
0.622000,20.000000,0.600000,2700.000000
0.621000,60.000000,0.900000,1400.000000
0.621000,30.000000,0.900000,3800.000000
0.621000,30.000000,0.700000,5000.000000
0.621000,40.000000,1.000000,4200.000000
0.621000,40.000000,1.000000,4700.000000
0.621000,70.000000,0.900000,4300.000000
0.621000,80.000000,1.000000,1300.000000
0.620000,30.000000,0.900000,1600.000000
0.620000,50.000000,0.800000,1900.000000
0.619000,30.000000,1.000000,2100.000000
0.619000,80.000000,1.000000,1200.000000
0.619000,30.000000,0.100000,5000.000000
0.619000,80.000000,1.000000,1100.000000
0.619000,70.000000,1.000000,2600.000000
0.619000,70.000000,1.000000,3300.000000
0.619000,50.000000,0.900000,1200.000000
0.619000,100.000000,0.900000,1900.000000
0.619000,50.000000,1.000000,500.000000
0.619000,90.000000,0.700000,700.000000
0.618000,90.000000,0.500000,900.000000
0.618000,50.000000,1.000000,3700.000000
0.618000,60.000000,1.000000,5000.000000
0.618000,50.000000,0.700000,2100.000000
0.617000,30.000000,0.100000,3800.000000
0.617000,50.000000,0.900000,500.000000
0.617000,50.000000,0.700000,700.000000
0.616000,100.000000,0.700000,500.000000
0.616000,50.000000,0.600000,3800.000000
0.616000,40.000000,0.100000,700.000000
0.614000,90.000000,0.700000,3900.000000
0.614000,80.000000,1.000000,3500.000000
0.613000,20.000000,1.000000,4900.000000
0.613000,80.000000,0.600000,3400.000000
0.612000,20.000000,1.000000,1400.000000
0.611000,40.000000,1.000000,2900.000000
0.611000,30.000000,0.900000,3400.000000
0.611000,70.000000,0.700000,2100.000000
0.611000,40.000000,0.800000,3500.000000
0.611000,30.000000,0.100000,3900.000000
0.611000,40.000000,0.900000,1400.000000
0.610000,30.000000,1.000000,2400.000000
0.610000,90.000000,1.000000,4700.000000
0.610000,70.000000,0.600000,3400.000000
0.610000,80.000000,1.000000,2800.000000
0.609000,30.000000,0.100000,4400.000000
0.609000,100.000000,1.000000,600.000000
0.609000,100.000000,1.000000,3500.000000
0.609000,100.000000,0.800000,4200.000000
0.608000,30.000000,0.100000,3100.000000
0.608000,30.000000,0.500000,700.000000
0.608000,20.000000,0.400000,1300.000000
0.608000,40.000000,0.100000,600.000000
0.608000,100.000000,0.600000,800.000000
0.607000,20.000000,1.000000,4300.000000
0.607000,80.000000,0.700000,3000.000000
0.606000,40.000000,0.600000,3600.000000
0.606000,20.000000,0.500000,3200.000000
0.605000,40.000000,0.100000,800.000000
0.604000,60.000000,0.900000,3100.000000
0.604000,60.000000,0.800000,1300.000000
0.604000,50.000000,0.500000,2100.000000
0.603000,50.000000,1.000000,4200.000000
0.603000,60.000000,0.800000,3900.000000
0.602000,100.000000,0.800000,3000.000000
0.602000,60.000000,0.800000,2700.000000
0.602000,90.000000,1.000000,600.000000
0.602000,20.000000,0.800000,3600.000000
0.602000,30.000000,0.900000,3600.000000
0.602000,90.000000,0.600000,2300.000000
0.601000,20.000000,0.700000,4900.000000
0.601000,90.000000,0.500000,500.000000
0.601000,30.000000,0.100000,3000.000000
0.601000,20.000000,0.500000,2500.000000
0.600000,20.000000,0.200000,3700.000000
0.600000,50.000000,0.800000,900.000000
0.600000,20.000000,0.800000,1300.000000
0.599000,90.000000,0.700000,2100.000000
0.599000,30.000000,0.800000,2300.000000
0.599000,30.000000,0.900000,2200.000000
0.599000,20.000000,0.900000,4000.000000
0.599000,80.000000,1.000000,1400.000000
0.598000,70.000000,1.000000,4700.000000
0.597000,60.000000,0.700000,900.000000
0.597000,30.000000,0.900000,900.000000
0.597000,100.000000,0.700000,2400.000000
0.597000,30.000000,0.500000,4000.000000
0.596000,30.000000,1.000000,2300.000000
0.596000,90.000000,0.900000,2600.000000
0.596000,40.000000,1.000000,3000.000000
0.596000,70.000000,0.800000,3300.000000
0.595000,30.000000,0.100000,2900.000000
0.595000,60.000000,0.700000,3800.000000
0.594000,80.000000,0.600000,4600.000000
0.594000,100.000000,0.900000,3800.000000
0.593000,40.000000,0.700000,700.000000
0.593000,60.000000,1.000000,3400.000000
0.593000,80.000000,0.900000,4500.000000
0.593000,80.000000,0.500000,2800.000000
0.592000,30.000000,1.000000,4800.000000
0.592000,80.000000,0.800000,1600.000000
0.591000,70.000000,0.500000,1600.000000
0.591000,30.000000,0.500000,2000.000000
0.591000,100.000000,0.900000,2500.000000
0.591000,40.000000,0.900000,600.000000
0.591000,80.000000,0.600000,1100.000000
0.591000,70.000000,0.500000,1500.000000
0.591000,20.000000,0.200000,3500.000000
0.591000,30.000000,0.800000,3300.000000
0.591000,30.000000,0.800000,700.000000
0.591000,50.000000,0.600000,4000.000000
0.590000,20.000000,0.300000,500.000000
0.590000,30.000000,0.700000,3700.000000
0.590000,80.000000,0.700000,1800.000000
0.590000,40.000000,0.800000,4700.000000
0.590000,20.000000,0.800000,1200.000000
0.590000,50.000000,0.100000,500.000000
0.589000,20.000000,1.000000,2900.000000
0.589000,40.000000,1.000000,2700.000000
0.589000,50.000000,1.000000,800.000000
0.589000,90.000000,0.900000,700.000000
0.588000,20.000000,0.200000,4100.000000
0.588000,80.000000,0.700000,3800.000000
0.587000,100.000000,1.000000,3800.000000
0.586000,40.000000,0.900000,4500.000000
0.586000,20.000000,0.600000,700.000000
0.586000,80.000000,0.800000,3500.000000
0.586000,20.000000,0.200000,2100.000000
0.585000,20.000000,0.200000,2200.000000
0.585000,60.000000,1.000000,1100.000000
0.585000,40.000000,0.700000,2500.000000
0.585000,100.000000,0.800000,2600.000000
0.585000,70.000000,1.000000,3800.000000
0.584000,80.000000,1.000000,3100.000000
0.584000,50.000000,1.000000,5000.000000
0.583000,90.000000,0.600000,1100.000000
0.583000,80.000000,0.800000,2000.000000
0.583000,70.000000,1.000000,1800.000000
0.582000,30.000000,0.900000,2800.000000
0.582000,50.000000,0.500000,3300.000000
0.581000,100.000000,0.500000,3700.000000
0.580000,30.000000,0.100000,1900.000000
0.580000,90.000000,0.700000,800.000000
0.580000,70.000000,0.900000,3000.000000
0.580000,70.000000,0.800000,3500.000000
0.580000,20.000000,0.500000,1200.000000
0.579000,50.000000,0.600000,1500.000000
0.579000,100.000000,0.600000,1300.000000
0.579000,40.000000,0.600000,800.000000
0.579000,70.000000,0.600000,5000.000000
0.578000,40.000000,0.500000,1000.000000
0.578000,90.000000,0.500000,800.000000
0.578000,20.000000,0.200000,2700.000000
0.578000,20.000000,1.000000,4400.000000
0.578000,20.000000,0.900000,2500.000000
0.578000,20.000000,0.800000,800.000000
0.578000,80.000000,0.800000,2600.000000
0.577000,30.000000,0.900000,1400.000000
0.577000,80.000000,0.600000,5000.000000
0.577000,80.000000,0.600000,1500.000000
0.576000,60.000000,0.600000,800.000000
0.576000,40.000000,0.100000,500.000000
0.575000,60.000000,0.700000,2400.000000
0.575000,50.000000,1.000000,900.000000
0.575000,90.000000,1.000000,2700.000000
0.575000,20.000000,0.200000,4900.000000
0.574000,20.000000,0.900000,4500.000000
0.574000,90.000000,1.000000,2200.000000
0.573000,80.000000,0.800000,3700.000000
0.573000,90.000000,0.800000,4900.000000
0.572000,70.000000,0.600000,3100.000000
0.572000,30.000000,0.100000,1800.000000
0.572000,50.000000,0.900000,1600.000000
0.572000,20.000000,0.700000,1900.000000
0.571000,30.000000,0.900000,1200.000000
0.571000,90.000000,1.000000,1800.000000
0.571000,90.000000,0.700000,600.000000
0.571000,100.000000,0.600000,3400.000000
0.571000,100.000000,0.700000,2000.000000
0.570000,60.000000,0.500000,2100.000000
0.570000,50.000000,0.900000,1700.000000
0.570000,30.000000,0.700000,4000.000000
0.570000,70.000000,0.700000,2000.000000
0.569000,40.000000,0.700000,4500.000000
0.569000,60.000000,0.800000,2100.000000
0.569000,100.000000,0.700000,3700.000000
0.568000,60.000000,0.700000,2700.000000
0.568000,40.000000,0.600000,2000.000000
0.568000,60.000000,1.000000,600.000000
0.567000,20.000000,0.600000,2800.000000
0.567000,40.000000,1.000000,3700.000000
0.567000,90.000000,0.600000,3100.000000
0.567000,90.000000,0.500000,1100.000000
0.566000,80.000000,0.800000,1300.000000
0.566000,30.000000,0.700000,2700.000000
0.565000,30.000000,0.100000,1500.000000
0.565000,50.000000,0.800000,3000.000000
0.564000,60.000000,0.900000,3600.000000
0.563000,90.000000,0.700000,1300.000000
0.563000,40.000000,0.600000,3800.000000
0.562000,100.000000,1.000000,4700.000000
0.561000,50.000000,0.600000,1200.000000
0.561000,40.000000,0.600000,600.000000
0.560000,40.000000,0.800000,2900.000000
0.560000,50.000000,0.700000,5000.000000
0.559000,20.000000,0.600000,2500.000000
0.559000,60.000000,1.000000,1400.000000
0.559000,100.000000,1.000000,3700.000000
0.559000,80.000000,0.600000,2200.000000
0.559000,80.000000,0.600000,3100.000000
0.558000,80.000000,0.600000,1300.000000
0.558000,70.000000,0.600000,600.000000
0.558000,100.000000,0.600000,2500.000000
0.558000,80.000000,0.800000,2100.000000
0.557000,40.000000,0.800000,1900.000000
0.556000,40.000000,0.500000,1600.000000
0.556000,30.000000,0.600000,700.000000
0.556000,40.000000,0.800000,3800.000000
0.556000,20.000000,0.700000,1000.000000
0.555000,20.000000,0.700000,3800.000000
0.555000,80.000000,0.700000,800.000000
0.554000,70.000000,0.900000,1300.000000
0.554000,100.000000,0.800000,5000.000000
0.554000,60.000000,0.700000,1800.000000
0.554000,70.000000,0.800000,3700.000000
0.554000,20.000000,1.000000,4000.000000
0.554000,70.000000,0.600000,3300.000000
0.553000,70.000000,1.000000,2800.000000
0.553000,80.000000,0.900000,4800.000000
0.552000,100.000000,0.700000,3100.000000
0.551000,60.000000,0.600000,4100.000000
0.551000,70.000000,0.600000,500.000000
0.551000,70.000000,0.900000,1400.000000
0.550000,100.000000,0.700000,1900.000000
0.550000,40.000000,0.700000,1000.000000
0.550000,90.000000,0.900000,1200.000000
0.549000,50.000000,0.500000,700.000000
0.549000,40.000000,0.500000,600.000000
0.549000,70.000000,0.700000,1100.000000
0.548000,60.000000,0.700000,4300.000000
0.547000,30.000000,0.800000,2500.000000
0.546000,60.000000,1.000000,4400.000000
0.545000,30.000000,0.800000,3100.000000
0.545000,70.000000,0.700000,4400.000000
0.545000,80.000000,0.800000,3300.000000
0.544000,100.000000,1.000000,1600.000000
0.543000,90.000000,0.600000,700.000000
0.543000,30.000000,0.600000,4300.000000
0.543000,20.000000,0.500000,2200.000000
0.542000,100.000000,0.500000,2400.000000
0.542000,60.000000,0.700000,4000.000000
0.542000,80.000000,0.600000,3600.000000
0.541000,100.000000,0.700000,900.000000
0.541000,20.000000,0.800000,4400.000000
0.540000,40.000000,0.700000,2100.000000
0.540000,90.000000,0.800000,2100.000000
0.539000,30.000000,0.800000,4100.000000
0.539000,40.000000,0.900000,2500.000000
0.539000,40.000000,0.700000,5000.000000
0.539000,100.000000,1.000000,2800.000000
0.538000,50.000000,1.000000,3600.000000
0.538000,90.000000,0.700000,2900.000000
0.537000,100.000000,1.000000,2300.000000
0.537000,20.000000,0.800000,700.000000
0.537000,90.000000,0.500000,2200.000000
0.536000,90.000000,1.000000,1900.000000
0.535000,30.000000,0.100000,900.000000
0.535000,100.000000,1.000000,4600.000000
0.535000,90.000000,0.600000,2200.000000
0.534000,60.000000,0.700000,4600.000000
0.534000,90.000000,1.000000,4400.000000
0.533000,90.000000,0.800000,4400.000000
0.533000,50.000000,1.000000,1500.000000
0.533000,100.000000,0.600000,1700.000000
0.533000,50.000000,0.500000,600.000000
0.532000,90.000000,0.800000,3300.000000
0.532000,50.000000,0.800000,500.000000
0.532000,80.000000,0.700000,2100.000000
0.531000,70.000000,0.600000,700.000000
0.530000,80.000000,1.000000,1900.000000
0.530000,30.000000,0.600000,3600.000000
0.528000,40.000000,0.800000,4100.000000
0.527000,70.000000,0.500000,1200.000000
0.527000,80.000000,0.700000,700.000000
0.526000,70.000000,1.000000,600.000000
0.526000,40.000000,0.600000,4400.000000
0.525000,20.000000,0.600000,1600.000000
0.525000,60.000000,1.000000,2400.000000
0.525000,100.000000,0.700000,800.000000
0.524000,90.000000,0.900000,2500.000000
0.522000,20.000000,0.500000,4600.000000
0.521000,50.000000,0.900000,4800.000000
0.521000,90.000000,1.000000,4800.000000
0.520000,50.000000,0.600000,800.000000
0.520000,60.000000,0.700000,4400.000000
0.520000,90.000000,0.600000,1500.000000
0.520000,20.000000,0.800000,4200.000000
0.520000,50.000000,0.800000,1200.000000
0.519000,20.000000,1.000000,900.000000
0.519000,100.000000,0.800000,1600.000000
0.519000,40.000000,0.700000,4600.000000
0.518000,20.000000,0.600000,3800.000000
0.517000,30.000000,0.100000,700.000000
0.517000,90.000000,0.700000,4600.000000
0.516000,100.000000,1.000000,1800.000000
0.516000,60.000000,0.700000,3100.000000
0.516000,40.000000,0.800000,600.000000
0.516000,90.000000,0.600000,2600.000000
0.515000,30.000000,0.600000,600.000000
0.515000,20.000000,0.500000,4400.000000
0.514000,70.000000,0.600000,3600.000000
0.513000,20.000000,0.800000,5000.000000
0.513000,20.000000,1.000000,2100.000000
0.513000,100.000000,0.500000,1600.000000
0.512000,20.000000,0.700000,5000.000000
0.511000,100.000000,0.900000,2100.000000
0.511000,50.000000,0.700000,4300.000000
0.511000,100.000000,0.600000,2700.000000
0.510000,50.000000,0.700000,1700.000000
0.509000,100.000000,0.700000,3600.000000
0.509000,20.000000,1.000000,3600.000000
0.509000,30.000000,0.500000,500.000000
0.509000,20.000000,0.900000,1500.000000
0.508000,70.000000,0.800000,2900.000000
0.508000,80.000000,0.800000,500.000000
0.508000,20.000000,0.700000,3400.000000
0.507000,70.000000,0.800000,4300.000000
0.507000,30.000000,1.000000,4500.000000
0.506000,100.000000,0.600000,4900.000000
0.506000,20.000000,0.700000,1600.000000
0.505000,50.000000,0.800000,2100.000000
0.505000,60.000000,0.800000,4400.000000
0.505000,40.000000,0.700000,500.000000
0.503000,30.000000,0.100000,600.000000
0.502000,60.000000,0.900000,3000.000000
0.501000,20.000000,1.000000,1900.000000
0.500000,40.000000,0.900000,3100.000000
0.500000,30.000000,1.000000,1900.000000
0.498000,50.000000,0.600000,900.000000
0.497000,20.000000,0.900000,3400.000000
0.497000,40.000000,0.900000,1200.000000
0.496000,40.000000,0.800000,2700.000000
0.495000,40.000000,0.800000,2800.000000
0.495000,100.000000,0.800000,3700.000000
0.495000,80.000000,0.900000,5000.000000
0.494000,50.000000,0.700000,1500.000000
0.494000,90.000000,0.600000,800.000000
0.494000,50.000000,0.900000,2300.000000
0.493000,50.000000,0.500000,900.000000
0.491000,70.000000,0.900000,4800.000000
0.490000,80.000000,0.800000,1400.000000
0.490000,20.000000,0.500000,3900.000000
0.489000,30.000000,0.800000,3500.000000
0.488000,90.000000,0.600000,1900.000000
0.488000,30.000000,0.700000,1900.000000
0.487000,90.000000,0.600000,1200.000000
0.487000,80.000000,1.000000,2900.000000
0.487000,30.000000,1.000000,2500.000000
0.487000,50.000000,0.700000,4000.000000
0.485000,60.000000,1.000000,1200.000000
0.485000,20.000000,0.700000,1200.000000
0.484000,60.000000,0.800000,600.000000
0.484000,90.000000,0.800000,1900.000000
0.484000,80.000000,0.600000,700.000000
0.484000,100.000000,0.700000,1600.000000
0.484000,30.000000,0.500000,4500.000000
0.482000,30.000000,0.800000,1300.000000
0.482000,90.000000,0.800000,1800.000000
0.481000,60.000000,0.900000,4000.000000
0.480000,90.000000,0.600000,3800.000000
0.479000,100.000000,0.700000,4800.000000
0.478000,70.000000,0.600000,1800.000000
0.477000,100.000000,0.700000,4000.000000
0.476000,70.000000,1.000000,1600.000000
0.476000,80.000000,1.000000,3400.000000
0.475000,90.000000,0.800000,700.000000
0.475000,40.000000,0.700000,1300.000000
0.475000,90.000000,0.900000,2100.000000
0.474000,90.000000,0.800000,1100.000000
0.473000,60.000000,1.000000,900.000000
0.472000,80.000000,0.700000,2200.000000
0.468000,90.000000,0.900000,4100.000000
0.467000,50.000000,0.900000,1300.000000
0.466000,60.000000,0.700000,2600.000000
0.465000,40.000000,1.000000,3400.000000
0.465000,70.000000,0.700000,3200.000000
0.463000,40.000000,1.000000,3200.000000
0.463000,20.000000,0.800000,1100.000000
0.463000,30.000000,0.600000,3100.000000
0.461000,90.000000,0.900000,1100.000000
0.461000,70.000000,1.000000,800.000000
0.460000,80.000000,0.900000,4900.000000
0.460000,50.000000,0.600000,1000.000000
0.457000,40.000000,1.000000,1300.000000
0.457000,60.000000,0.600000,2300.000000
0.456000,60.000000,1.000000,3900.000000
0.455000,70.000000,0.700000,500.000000
0.455000,20.000000,0.600000,3900.000000
0.454000,30.000000,0.800000,900.000000
0.453000,30.000000,0.600000,1700.000000
0.453000,40.000000,0.600000,3100.000000
0.452000,40.000000,0.900000,700.000000
0.449000,90.000000,0.800000,3000.000000
0.449000,20.000000,0.100000,3600.000000
0.447000,90.000000,0.800000,1200.000000
0.447000,50.000000,0.600000,4100.000000
0.446000,60.000000,0.800000,2200.000000
0.445000,70.000000,1.000000,4400.000000
0.445000,80.000000,0.700000,1900.000000
0.442000,90.000000,1.000000,3300.000000
0.440000,40.000000,1.000000,2800.000000
0.439000,70.000000,0.600000,4300.000000
0.437000,20.000000,0.100000,2400.000000
0.436000,20.000000,0.600000,4500.000000
0.436000,40.000000,0.700000,1100.000000
0.434000,40.000000,1.000000,3100.000000
0.434000,30.000000,1.000000,700.000000
0.434000,70.000000,0.800000,3900.000000
0.433000,70.000000,0.600000,4600.000000
0.432000,60.000000,0.500000,2300.000000
0.432000,60.000000,0.500000,500.000000
0.432000,90.000000,0.600000,1000.000000
0.432000,20.000000,0.100000,2200.000000
0.431000,20.000000,0.500000,1400.000000
0.431000,70.000000,0.900000,1200.000000
0.430000,70.000000,0.700000,3900.000000
0.429000,50.000000,1.000000,3500.000000
0.426000,100.000000,0.700000,700.000000
0.424000,70.000000,1.000000,1000.000000
0.422000,100.000000,0.800000,4100.000000
0.422000,90.000000,0.600000,2400.000000
0.421000,100.000000,0.800000,1800.000000
0.421000,60.000000,0.600000,4700.000000
0.419000,90.000000,0.600000,1600.000000
0.419000,80.000000,0.900000,800.000000
0.418000,90.000000,1.000000,3000.000000
0.418000,60.000000,0.700000,4700.000000
0.416000,20.000000,0.700000,2300.000000
0.416000,30.000000,0.700000,2000.000000
0.415000,90.000000,0.800000,2600.000000
0.415000,90.000000,0.600000,3200.000000
0.414000,40.000000,0.700000,3100.000000
0.414000,50.000000,1.000000,1800.000000
0.411000,60.000000,0.600000,2900.000000
0.410000,20.000000,0.600000,4100.000000
0.407000,40.000000,1.000000,4300.000000
0.407000,90.000000,0.600000,2500.000000
0.406000,100.000000,0.600000,3000.000000
0.404000,30.000000,1.000000,3100.000000
0.399000,90.000000,1.000000,1700.000000
0.397000,20.000000,1.000000,3900.000000
0.396000,30.000000,1.000000,4200.000000
0.393000,100.000000,0.600000,4100.000000
0.393000,50.000000,0.700000,2900.000000
0.392000,20.000000,0.600000,600.000000
0.392000,90.000000,1.000000,3100.000000
0.392000,90.000000,0.700000,4100.000000
0.389000,80.000000,0.700000,2600.000000
0.388000,70.000000,0.600000,1600.000000
0.387000,90.000000,0.900000,800.000000
0.387000,50.000000,0.800000,1700.000000
0.385000,80.000000,0.700000,1200.000000
0.382000,100.000000,0.600000,1100.000000
0.382000,20.000000,0.500000,2300.000000
0.382000,30.000000,0.900000,3200.000000
0.381000,40.000000,0.600000,2500.000000
0.381000,30.000000,0.800000,4300.000000
0.381000,30.000000,0.800000,2900.000000
0.381000,100.000000,0.900000,900.000000
0.381000,60.000000,0.800000,1000.000000
0.381000,60.000000,1.000000,4200.000000
0.381000,30.000000,0.900000,2500.000000
0.381000,100.000000,0.900000,2600.000000
0.381000,100.000000,0.900000,2000.000000
0.381000,100.000000,1.000000,4900.000000
0.381000,50.000000,1.000000,4400.000000
0.381000,60.000000,0.800000,1600.000000
0.381000,40.000000,0.600000,1100.000000
0.381000,100.000000,0.800000,1000.000000
0.381000,30.000000,0.900000,2300.000000
0.381000,100.000000,1.000000,4000.000000
0.381000,60.000000,0.800000,700.000000
0.381000,100.000000,0.800000,600.000000
0.381000,30.000000,0.700000,1400.000000
0.381000,60.000000,1.000000,3700.000000
0.381000,60.000000,0.700000,3300.000000
0.381000,60.000000,0.600000,1800.000000
0.381000,60.000000,0.700000,4100.000000
0.381000,30.000000,0.900000,4900.000000
0.381000,60.000000,0.700000,1400.000000
0.381000,60.000000,0.900000,5000.000000
0.381000,100.000000,1.000000,900.000000
0.381000,60.000000,0.900000,700.000000
0.381000,100.000000,1.000000,700.000000
0.381000,30.000000,0.700000,3900.000000
0.381000,30.000000,0.900000,5000.000000
0.381000,30.000000,1.000000,1700.000000
0.381000,60.000000,0.700000,3900.000000
0.381000,60.000000,0.900000,2600.000000
0.381000,60.000000,0.900000,2500.000000
0.381000,100.000000,0.800000,4400.000000
0.381000,60.000000,0.900000,1700.000000
0.381000,100.000000,0.900000,4400.000000
0.381000,30.000000,1.000000,2200.000000
0.381000,60.000000,0.800000,2000.000000
0.381000,30.000000,1.000000,2600.000000
0.381000,60.000000,0.600000,4400.000000
0.381000,100.000000,1.000000,2900.000000
0.381000,30.000000,1.000000,5000.000000
0.381000,30.000000,0.700000,1500.000000
0.381000,40.000000,0.600000,1000.000000
0.381000,90.000000,0.600000,3500.000000
0.381000,100.000000,0.900000,3100.000000
0.381000,30.000000,1.000000,3800.000000
0.381000,60.000000,1.000000,2300.000000
0.381000,60.000000,1.000000,1900.000000
0.381000,100.000000,0.800000,2800.000000
0.381000,30.000000,1.000000,3500.000000
0.381000,60.000000,1.000000,1800.000000
0.381000,30.000000,0.800000,1600.000000
0.381000,60.000000,1.000000,1500.000000
0.381000,30.000000,1.000000,2700.000000
0.381000,30.000000,0.800000,1500.000000
0.381000,100.000000,1.000000,1400.000000
0.381000,60.000000,1.000000,2700.000000
0.381000,60.000000,0.600000,2700.000000
0.381000,70.000000,0.900000,500.000000
0.381000,40.000000,0.600000,3500.000000
0.381000,20.000000,0.900000,1400.000000
0.381000,30.000000,0.800000,4900.000000
0.381000,20.000000,0.900000,1100.000000
0.381000,90.000000,0.900000,1900.000000
0.381000,90.000000,0.900000,1600.000000
0.381000,20.000000,0.900000,600.000000
0.381000,20.000000,0.900000,500.000000
0.381000,50.000000,0.700000,2000.000000
0.381000,20.000000,0.800000,4500.000000
0.381000,20.000000,0.800000,3700.000000
0.381000,50.000000,0.700000,3500.000000
0.381000,20.000000,0.800000,3300.000000
0.381000,50.000000,0.700000,3800.000000
0.381000,50.000000,0.700000,4600.000000
